order_id,customer_id,sku,status,amount,currency,order_ts
O001503  ,  c0117, Sku014  ,Shipped ,$217.45,Nzd  ,02/09/2026 23:21:46
 o001318 ,  C0040 , Sku002 , PENDING ,1135.68,USD,2026-09-02 04:52:57
  O001466 ,c0144  , sku003 ,delivered ,998.12, aud ,02/09/2026 01:00:00
, C0131,  Sku020  ,Delivered,811.13, usd,02/09/2026 16:16:10
 o001039  ,  C0196, SKU020  ,  SHIPPED  , 1169.31 , usd,2026-09-02 05:18:57
O001191,  c0129 ,  SKU014  ,  shipped , 638.16 ,  USD ,02/09/2026 18:37:46
 O001430 , C0088 ,Sku020  ,SHIPPED, 702.72 ,usd,02/09/2026 08:27:09
O001484, C0237, sku020,Delivered  , 1145.00 ,Nzd ,02/09/2026 22:29:47
  O001652 ,  C0173  ,  SKU018,Shipped,$810.87,AUD ,2026-09-02 13:08:19
  O001495  ,C0155,  Sku008  ,  SHIPPED, 980.08 ,  NZD,2026-09-02 15:39:05
O001596 ,  C0051,  Sku001  , Delivered , 768.35 ,  USD ,02/09/2026 00:03:25
  O001671 ,C0095 ,  SKU011 , pending,$730.61, NZD,02/09/2026 04:59:17
  O001293  ,c0159 ,Sku003,  shipped , 387.49 ,Nzd ,2026-09-02 21:41:08
 o001097, C0102,Sku016 ,PENDING ,512.68, usd ,2026-09-02 05:52:51
o001122 , C0150 , Sku008,  Pending,$238.61,nzd  ,2026-09-02 11:11:07
O001517  ,C0205  ,  sku003 ,pending  ,1286.11,  nzd ,02/09/2026 16:02:12
o001234  ,c0208  , SKU003  ,  DELIVERED, 1108.44 , USD,02/09/2026 01:29:27
O001844  , C0115  ,SKU010,PENDING  ,$669.03, usd,2026-09-02 12:08:51
 O001534 ,  c0273, SKU001 ,Pending,$818.26,  usd  ,2026-09-02 18:21:00
  O001959,  C0160,  SKU009,Delivered , 74.82 ,USD ,02/09/2026 08:07:59
o001555  , C0187  ,  sku004, shipped,30.27, Nzd  ,02/09/2026 14:24:54
 o001198,C0091,SKU016  , pending  ,806.73,  AUD ,2026-09-02 23:08:47
  O001349,C0014,SKU020 ,  Pending, 655.70 , AUD  ,2026-09-02 00:07:03
  O001210  ,C0176  , SKU020, delivered,558.17,  USD ,2026-09-02 13:23:34
O001383 ,  C0229 , Sku007, PENDING ,"$1,139.95",AUD,02/09/2026 10:15:03
  O001979  , C0093,Sku010 ,  delivered ,$855.54, nzd  ,2026-09-02 22:54:26
O001359  ,c0097, SKU013  ,Delivered  , 1053.64 , usd,02/09/2026 13:35:10
O001431  ,  c0279, Sku007 , pending  ,"$1,231.68", Usd ,2026-09-02 08:42:14
 O001630 ,C0260 , sku002  , pending,$340.22,USD ,02/09/2026 23:51:46
 O001450,C0118  ,Sku016  , SHIPPED,621.58,  NZD  ,2026-09-02 09:56:24
O001319 ,  C0076 , sku010  ,  delivered  , 881.43 , Usd ,02/09/2026 09:02:27
 O001371,c0203, Sku006, Delivered,$716.49,nzd  ,2026-09-02 02:58:25
  O001899  , C0259, SKU012 , Pending,1268.31,  NZD  ,2026-09-02 05:24:25
  O001601  , c0006 ,  sku016 ,pending  ,"$1,139.63",Usd ,02/09/2026 02:00:59
 O001138,C0134 ,  sku003  ,Shipped ,412.4,  Aud,2026-09-02 07:18:33
o001470 , C0262  ,  sku018  ,  SHIPPED  ,"$1,428.34",  NZD,2026-09-02 22:57:54
 o001424  , C0196, sku008 , Pending,"$1,365.91", USD  ,02/09/2026 16:41:27
O001314  , c0064 ,Sku002  , PENDING  ,358.56,  usd  ,02/09/2026 02:02:08
  O001585,C0196 ,SKU020,delivered ,$269.14,  AUD,02/09/2026 21:46:08
  o001365, c0055,SKU016  , Shipped , 600.84 ,NZD  ,2026-09-02 13:56:36
 O001781 , c0039  ,sku008 , pending,1211.3,  NZD ,2026-09-02 00:51:11
 O001563 ,C0049,SKU009, Pending, 460.22 ,  Usd ,2026-09-02 00:10:26
 o001908 , c0159, SKU017 ,pending  ,$170.02,  nzd  ,2026-09-02 01:38:13
 O001410 ,C0268, SKU013,SHIPPED  ,"$1,000.72",Usd,02/09/2026 13:55:55
 O001022 , C0070  ,  sku013 , PENDING  , 1414.97 ,aud  ,02/09/2026 16:11:01
 O001654 ,C0090,Sku013 ,SHIPPED,1030.8,AUD ,2026-09-02 07:32:20
 O001968 ,c0069,sku002  ,  Delivered  ,893.46,  Aud,2026-09-02 02:10:07
 O001854  , c0142,SKU019  ,Delivered,680.41,NZD  ,2026-09-02 11:23:19
 O001545 ,C0172 ,  Sku007 , pending , 1244.48 ,USD,2026-09-02 22:43:42
o001074  , C0083,  sku013  , shipped , 982.55 ,  NZD  ,02/09/2026 14:35:08
  O001491  , c0204,Sku016,pending ,"$1,018.93",NZD ,2026-09-02 21:17:31
O001682,  C0098  ,SKU009 ,SHIPPED, 88.44 , usd  ,02/09/2026 17:45:19
o001860 ,C0059  ,  Sku010  ,  Shipped  ,317.6,USD  ,2026-09-02 12:09:30
  O001751 ,C0128  ,sku002  ,  shipped  ,146.84,  Aud,02/09/2026 18:53:36
O001562, c0189  , Sku007, delivered  ,"$1,070.75", nzd  ,02/09/2026 02:14:48
  O001970 ,  c0081 ,Sku009, delivered ,$365.39,USD ,02/09/2026 10:59:08
 O001552 , c0061 ,  SKU018, pending,"$1,367.22", Aud  ,02/09/2026 16:59:21
O001086, C0044  , SKU002,SHIPPED  ,"$1,139.66",NZD,2026-09-02 13:01:10
 O001454,  c0194 , SKU013, pending,"$1,126.92",  USD  ,2026-09-02 05:19:41
o001546 ,C0029  ,  SKU006 ,shipped,412.89,  USD  ,2026-09-02 07:41:56
  O001697, c0182 ,  sku015 , shipped ,1417.13, NZD ,2026-09-02 02:01:02
 O001102, C0031 , SKU004 ,  Delivered,$500.14,  USD,2026-09-02 16:59:39
  o001032, C0215  , sku011  ,  pending  , 1222.63 ,  usd  ,2026-09-02 12:42:58
 O001550  , C0078 ,  SKU008  ,pending  ,$347.84,  usd  ,02/09/2026 10:15:24
 o001641  ,  C0150  , Sku014  ,  PENDING , 505.61 ,  usd  ,2026-09-02 18:26:42
  O001866 ,C0272  ,  SKU001  , Pending  ,"$1,270.18", usd  ,02/09/2026 12:22:58
O001551  ,  C0116 , SKU001,  Delivered,618.1,  usd,2026-09-02 09:16:18
  o001251  ,  C0153,  SKU016 ,shipped ,$708.13,Nzd,02/09/2026 10:50:38
 O001895  ,  C0122,SKU018  ,shipped ,$482.41, NZD  ,02/09/2026 06:29:45
  O001226 ,C0138 ,Sku009,Delivered, 556.70 ,Aud,2026-09-02 06:29:25
O001264  ,  C0295 , SKU004,  pending , 1220.03 ,  USD,2026-09-02 21:35:40
O001333,c0211, Sku004 , delivered,1443.31,NZD ,2026-09-02 12:55:47
 O001974  ,  C0026  ,SKU019  , Pending  ,658.74, NZD,02/09/2026 12:04:35
o001889  , C0284 ,  sku010 , pending , 393.04 , Nzd  ,2026-09-02 16:32:23
O001345 , c0087  , SKU018 , Pending, 1252.51 ,  usd,2026-09-02 08:09:16
O001995,  c0279  ,  Sku002  ,  pending ,718.95,  AUD,02/09/2026 07:48:15
  O001595,C0064 , SKU001 ,delivered , 148.83 ,  AUD  ,2026-09-02 09:18:11
  o001983 ,C0154,  SKU013 , shipped  ,493.28, NZD  ,2026-09-02 21:41:27
  O001999 ,C0158, Sku017  ,  pending, 238.85 ,AUD,02/09/2026 01:22:32
O001796 ,  C0171  ,  SKU014  ,Pending  , 476.02 ,AUD,02/09/2026 01:15:30
O001474  , c0009 , sku006,Pending  , 1352.01 , USD  ,2026-09-02 01:05:33
O001621 ,  c0094, sku005 , shipped ,535.47,nzd  ,2026-09-02 16:20:04
o001662 , C0030  ,SKU015 , delivered  ,"$1,230.40", Usd,02/09/2026 05:24:31
  O001146,C0132 ,SKU009,delivered  , 1026.64 , NZD  ,2026-09-02 10:08:13
  O001872  ,C0194 ,Sku009, shipped  ,"$1,424.25", aud ,02/09/2026 20:01:08
 O001984 , C0022  ,Sku003 ,  pending ,1203.01,  nzd  ,02/09/2026 07:52:44
 O001544  ,  C0181,SKU003 , shipped  , 951.88 ,  AUD,02/09/2026 18:37:16
 O001904, C0151  ,Sku020 , pending, 1471.89 , usd  ,02/09/2026 10:23:33
O001945 ,C0224  ,  SKU002  ,PENDING  ,915.74,  USD ,2026-09-02 21:35:23
  O001253,  C0189,Sku007 ,Pending  ,$706.49, AUD  ,02/09/2026 18:41:51
 o001166  , C0207 ,  sku019,Pending  , 1116.49 ,aud ,02/09/2026 04:55:52
  O001297, C0241 ,SKU004, pending  ,1266.84, USD  ,02/09/2026 23:30:20
 O001572 , c0171,Sku015 , shipped,282.63,  aud ,02/09/2026 08:08:24
  O001828,C0042  ,  Sku013,  PENDING , 736.65 ,  NZD,2026-09-02 09:17:12
  o001417 , C0194  ,SKU015, Delivered  , 1453.07 , NZD ,02/09/2026 16:04:43
  O001989, C0067 , SKU019  ,  delivered  , 1138.59 ,AUD ,2026-09-02 17:15:25
O001426 ,C0296, SKU019  , delivered ,1345.89, Usd,2026-09-02 05:47:48
 o001082, c0023,Sku019 ,  pending  ,"$1,052.26", nzd ,2026-09-02 15:58:32
O001923 ,C0204,Sku019  ,shipped ,"$1,298.42",Nzd  ,2026-09-02 04:50:41
 O001230  ,c0016,  sku020  ,delivered  , 130.30 , Usd,2026-09-02 13:07:59
  O001229,  C0268,  sku013,  pending  , 708.95 ,Usd  ,2026-09-02 09:43:23
  O001391 , C0228 ,  SKU012 ,delivered ,$739.20, USD ,02/09/2026 00:34:07
 O001548  ,C0283  ,sku006,  Delivered,"$1,131.35",NZD ,not-a-date
  O001769,  c0106 ,  sku018  ,  delivered  ,203.59,  Nzd ,2026-09-02 23:53:46
 o001452 ,  C0169  ,SKU007 , PENDING , 84.49 , Usd ,02/09/2026 19:52:15
O001142,  c0156 , SKU013  ,  DELIVERED ,937.87, usd  ,02/09/2026 20:24:49
 O001657 ,  C0217 , SKU001 , Shipped,444.39,AUD  ,2026-09-02 06:06:08
O001247  ,  c0043  , SKU005 ,  Pending,969.57, Nzd ,2026-09-02 19:55:52
  o001438 , C0161, Sku020 ,  SHIPPED,"$1,257.76",  USD,02/09/2026 02:23:11
O001809,C0075 ,Sku017,  Shipped ,1419.03, USD ,02/09/2026 07:08:46
O001409 ,C0234, SKU007,Delivered, 1181.94 ,usd  ,2026-09-02 16:02:12
  o001399,  c0298,  SKU010  ,  pending,$276.91, AUD,2026-09-02 06:58:20
  o001758 ,C0195 ,SKU009 , pending  ,184.29, AUD  ,2026-09-02 18:18:18
 O001791 ,c0181, SKU018,  Shipped,"$1,240.15", AUD,02/09/2026 04:56:50
 O001757 ,C0247,  Sku005 ,  DELIVERED  ,"$1,208.79",  USD  ,02/09/2026 07:41:07
  O001761  , C0094  ,Sku013 ,shipped ,957.17,  NZD ,2026-09-02 03:26:47
 o001620 , C0292  ,  SKU016 ,  shipped,"$1,216.19", USD  ,2026-09-02 12:11:46
, C0038,SKU020 ,  shipped,$868.25,  AUD,2026-09-02 13:45:35
  o001216,  C0105  ,  SKU017  ,  pending ,1490.92, Aud ,2026-09-02 01:26:08
  O001261  ,  C0063 ,  sku003 ,  pending  ,124.35,NZD ,2026-09-02 06:27:34
o001612 ,C0093  ,sku007 , pending ,$437.38, NZD,02/09/2026 20:00:12
 O001014 , c0234,  Sku007, delivered  , 1478.97 ,NZD ,02/09/2026 22:13:42
O001204 , C0032, SKU005 , delivered  ,$333.28,  NZD ,2026-09-02 23:09:25
  O001818 , C0278  ,  SKU008  ,  shipped,$342.81,aud ,02/09/2026 19:11:53
 O001814,C0230  ,  Sku020  ,  shipped, 528.44 ,  Aud  ,02/09/2026 20:00:06
  O001396,C0047 , SKU005,  Shipped  ,$187.84,AUD,02/09/2026 12:15:13
 O001608  , C0183 , SKU005  ,  pending ,"$1,281.23", usd ,02/09/2026 19:11:35
O001237  ,  c0124, SKU002  , Pending  , 687.84 , Usd,2026-09-02 11:02:51
O001876, C0109 , sku001 ,delivered  ,$918.97, Nzd  ,2026-09-02 19:49:37
 O001823  , C0270,SKU009  , Delivered, 433.00 , AUD,02/09/2026 06:51:39
 O001763  ,c0247  ,  SKU017  ,Pending ,1498.12,  USD ,2026-09-02 23:19:49
o001157 ,  C0298  ,  Sku014  ,Pending  ,257.42,USD ,2026-09-02 00:07:50
  O001233,C0210,Sku007 ,pending  ,344.25,  usd  ,02/09/2026 05:54:33
 O001988, c0139 ,SKU014,pending ,28.37,  usd ,2026-09-02 07:18:08
 O001978,  c0111  ,  Sku003  , Pending ,1037.19,  USD,02/09/2026 04:16:23
  O001962 , C0019,  SKU020  ,shipped  ,$769.60,AUD,02/09/2026 15:57:36
 O001181  ,  C0028, SKU014  ,  pending  ,$215.99, Aud,02/09/2026 22:23:05
 O001518,  C0152  , Sku007  ,  delivered,1279.13,  USD ,02/09/2026 09:19:17
 O001048  ,C0138 , sku009  ,  pending  ,490.2,  USD  ,02/09/2026 20:55:45
O001092  ,  C0041  ,SKU002  , delivered , 792.03 ,aud ,02/09/2026 11:22:03
o001942 , C0137 ,  SKU004,shipped  ,785.01,Nzd,2026-09-02 12:34:53
 O001072 , C0057, SKU006  , Pending,$255.97, NZD ,02/09/2026 07:32:19
  O001206,  c0136  , sku014  ,Delivered, 1119.93 ,Nzd,2026-09-02 07:32:41
 O001481 ,C0197  , SKU006  ,Pending  ,310.77, Nzd  ,2026-09-02 01:43:38
o001029,  C0247 ,Sku008 , delivered,$803.94,  USD  ,2026-09-02 06:21:42
O001148 ,c0060  ,SKU014  ,  delivered  , 1329.83 , Aud,02/09/2026 14:26:54
 O001610  , C0278 , Sku004, PENDING  ,$20.93, Usd,not-a-date
O001736  ,C0005,sku009  , PENDING,"$1,216.24",aud,2026-09-02 07:39:10
  O001202,C0278  , Sku011  , shipped, 708.38 , AUD,02/09/2026 19:16:01
 O001245, C0112  ,SKU009 ,PENDING,$226.72,AUD  ,02/09/2026 12:55:24
 O001188 ,  C0109  , Sku015  ,Shipped  ,$61.91, nzd ,2026-09-02 13:20:23
  O001586, C0177 ,  SKU011,  DELIVERED ,"$1,485.21",usd,2026-09-02 20:25:34
O001268 ,C0114,  sku007 ,  Pending  , 275.62 ,AUD  ,02/09/2026 13:00:15
  O001842 , c0193 , sku020 ,  Shipped,1054.46,nzd ,2026-09-02 03:19:40
O001588  ,C0218  , SKU014,  PENDING ,731.07,  USD ,02/09/2026 09:21:26
O001338  , C0174 ,SKU007, Delivered ,$168.02,Nzd,2026-09-02 16:16:30
  O001622,c0227 ,  sku006 , shipped, 1202.92 , Nzd  ,2026-09-02 11:29:43
  o001698  , C0111  ,Sku016,delivered,1424.82,nzd  ,02/09/2026 09:43:31
 O001803  ,  C0254  ,sku005,shipped,237.61,  Nzd,02/09/2026 23:02:18
  O001976  ,  C0091  , Sku009, DELIVERED,236.29, aud ,2026-09-02 09:26:57
o001821, C0168  ,SKU014  , Pending  ,"$1,147.89",  NZD  ,02/09/2026 03:58:34
 O001658  ,C0253 , SKU012, shipped, 592.47 ,aud,02/09/2026 04:26:33
 O001036  ,  c0231 , sku015 ,Pending  , 134.66 , usd ,2026-09-02 03:38:02
 O001131  ,c0298, Sku020,Shipped,$676.32, USD ,2026-09-02 22:00:02
 o001857  ,c0048,  SKU006 , delivered ,$675.25,Nzd ,2026-09-02 20:46:32
 O001598,  C0109, SKU009  ,  Pending,1181.16,usd ,02/09/2026 04:44:09
  O001543 , c0051 , SKU013, pending  ,$354.60,Nzd,02/09/2026 13:39:57
 O001556 ,  C0162  ,  SKU005,  SHIPPED ,"$1,251.84",  NZD ,2026-09-02 20:09:05
  o001063 ,  C0253  , SKU019 ,Delivered,"$1,081.39",Nzd,02/09/2026 08:56:25
O001557 ,C0204,  sku002  , delivered ,$981.23,  usd ,2026-09-02 12:35:14
O001334,  c0295 ,  SKU003,pending,1456.6,  USD  ,2026-09-02 12:39:20
 O001135 ,C0013,  sku006  ,  Pending ,404.27,aud,2026-09-02 10:41:39
 O001810 ,C0152 ,  sku003 ,  delivered,$439.33,NZD  ,02/09/2026 05:11:38
  O001640, C0201 , SKU007, SHIPPED,462.36, Aud  ,2026-09-02 06:42:40
  O001533 , C0188 , Sku004  ,Delivered  ,1228.95,aud  ,02/09/2026 11:27:24
o001514, C0144,  sku011  ,  shipped, 291.16 ,  AUD ,2026-09-02 17:53:20
o001772,C0236 , sku013 , delivered , 1453.04 ,  Aud ,2026-09-02 12:07:13
  O001878,C0028 , SKU009 ,PENDING , 1400.05 ,  usd ,2026-09-02 23:12:07
O001361, C0269 ,sku003  ,delivered, 819.91 ,  usd ,02/09/2026 23:18:55
 o001936,C0206 , sku010  ,PENDING ,56.0, NZD,02/09/2026 07:17:44
 O001057 ,  C0142  ,  SKU010  , Delivered ,1190.82, Aud ,2026-09-02 21:59:29
o001754  , C0135 , Sku003  ,PENDING , 1493.96 ,  AUD ,2026-09-02 00:32:29
  O001457  , C0277 ,  Sku008, SHIPPED , 984.69 ,  USD  ,2026-09-02 03:41:43
 O001194 ,  C0235  ,  Sku006  , Pending ,505.92, nzd ,02/09/2026 01:43:35
O001283 , C0018 ,sku016  , Pending ,1068.67, Nzd ,02/09/2026 02:59:34
 O001770 , C0295 ,  SKU013  ,delivered  ,$950.59,Aud ,02/09/2026 07:22:23
O001902  , C0265 ,SKU013  ,delivered  , 1103.32 , nzd ,02/09/2026 00:48:19
O001021 , C0120, SKU004 , delivered ,$110.69,Usd  ,2026-09-02 05:28:51
 o001173 , c0014  ,sku012,  DELIVERED ,$446.17,Nzd ,02/09/2026 15:15:51
o001364 , C0026, SKU008  ,  pending,789.66,USD,2026-09-02 02:48:11
 o001787 ,c0276  ,sku006, pending,$363.84,AUD ,2026-09-02 23:04:05
  o001001,  c0125 ,  SKU016  ,pending ,247.52,  usd,02/09/2026 13:00:26
 O001550  , C0078 ,  SKU008  ,pending  ,$347.84,  usd  ,02/09/2026 10:15:24
o001690  ,  C0012 , Sku010  ,Pending,$165.95,  AUD,02/09/2026 00:47:02
O001578,  c0007,sku011  ,  pending  , 1363.89 , USD ,2026-09-02 18:29:27
o001089 ,c0160 ,  Sku005  ,  Pending ,1203.84,  USD,2026-09-02 11:47:45
 O001395 ,  C0086, sku015  ,delivered  ,$893.23,nzd ,2026-09-02 17:16:50
O001096,  C0255  ,sku020,  SHIPPED ,1004.96, NZD  ,2026-09-02 01:00:31
o001310  , C0006 ,  sku007  , pending , 1300.71 ,  AUD  ,2026-09-02 20:10:24
O001825 , c0010  , SKU001 ,  delivered  ,"$1,302.66",  USD ,02/09/2026 19:01:49
O001360 , C0140  , Sku008  , shipped  ,$965.89,USD,02/09/2026 09:55:28
  O001195  , C0232,  sku010 , Shipped  , 355.69 ,  AUD  ,2026-09-02 00:09:19
  O001891 , c0199,sku001,pending  ,285.93, USD  ,2026-09-02 13:16:27
  O001953  ,c0259,sku002 ,Shipped ,1475.36,  NZD,02/09/2026 13:29:57
o001913  ,C0213 , SKU011 , Pending, 1089.27 ,  AUD  ,2026-09-02 16:16:32
 O001059,c0002 , Sku019,shipped,1152.22,  nzd ,02/09/2026 01:57:27
  O001710,c0225,SKU017,  pending ,438.79, aud ,2026-09-02 14:24:19
  O001080 ,  C0201 , Sku009 ,Pending,"$1,214.30", Usd,02/09/2026 23:06:17
O001776  , c0062 ,  SKU015  ,  delivered ,1260.26,  usd ,02/09/2026 23:17:37
 O001625  , C0271 ,SKU012  , Delivered  , 325.98 ,Usd ,02/09/2026 14:51:16
  O001822 ,C0018 , SKU012 , PENDING,942.02,USD,2026-09-02 21:13:36
o001017  ,C0210 , SKU019 ,shipped,$728.26,aud  ,2026-09-02 11:19:05
 O001187,  C0171  ,  sku008  , shipped, 635.12 , Usd,02/09/2026 21:39:48
 o001727,  C0150 ,Sku017  ,Pending ,"$1,488.48",  nzd  ,2026-09-02 08:46:08
  O001843 ,  C0100,  SKU008 , delivered, 821.19 ,  usd,02/09/2026 22:55:29
O001840  ,  C0034,  SKU013  , delivered ,674.12, NZD ,02/09/2026 13:17:06
o001477,C0142 , sku009  ,  delivered ,$546.52,  Nzd ,02/09/2026 04:16:00
O001773 , C0235  ,  sku007,PENDING,211.48,  USD ,02/09/2026 23:24:24
O001412,C0014,  SKU017  ,delivered, 619.73 ,  aud ,2026-09-02 00:40:29
o001753 ,  c0018 ,sku001 ,pending ,406.79, NZD ,02/09/2026 05:22:38
O001420, c0026 ,SKU008,shipped  ,"$1,453.63", usd  ,02/09/2026 05:47:25
O001664, C0217  ,sku013 ,  shipped ,222.85,NZD  ,02/09/2026 18:01:52
  O001881 ,  C0096  ,sku011 ,Pending, 478.31 ,  AUD  ,02/09/2026 16:10:29
O001858  ,c0090  ,Sku019  , Shipped,1157.68, USD  ,02/09/2026 01:55:53
  O001062  , c0080,sku017 , shipped  ,943.22,  Nzd  ,2026-09-02 04:16:48
 O001156 ,C0001, sku009  ,delivered ,$419.84, NZD ,2026-09-02 09:12:04
  O001340, c0161,SKU004, pending , 14.53 ,AUD,02/09/2026 12:58:13
O001670,  C0014,  Sku017 ,  PENDING,1495.35,USD,2026-09-02 23:53:20
  O001886 , C0201  ,  SKU017  ,  pending ,"$1,094.86", aud  ,02/09/2026 19:01:24
O001459,  C0203  , Sku007,shipped  ,$102.65,  usd,2026-09-02 00:10:38
 o001042 ,c0205, SKU020 , pending,65.36,  NZD  ,2026-09-02 21:06:05
O001801  ,C0112  ,sku001,shipped ,177.17, NZD,2026-09-02 12:31:37
  o001291 ,  c0287  ,  sku008 ,  shipped,$380.87,  Nzd,2026-09-02 19:15:40
o001419 , C0268 ,  SKU005 ,  Delivered,1473.32,  Nzd  ,2026-09-02 15:58:00
 o001003,  C0208  , sku002, shipped, 1045.23 ,  AUD,2026-09-02 14:23:15
 O001073, C0192  ,  Sku001,pending  , 633.34 ,  Nzd,2026-09-02 17:34:38
 O001274 , C0205  ,  Sku018 ,SHIPPED , 1376.48 ,Usd,02/09/2026 15:02:21
  O001051  ,C0032 ,SKU004  , DELIVERED  , 1177.07 , NZD ,2026-09-02 01:22:13
 O001552 , c0061 ,  SKU018, pending,"$1,367.22", Aud  ,02/09/2026 16:59:21
 O001832 ,C0077, Sku008  ,  shipped  , 66.98 , aud ,02/09/2026 06:05:40
 o001812,C0134 , SKU011 ,Shipped , 968.53 ,AUD,02/09/2026 04:14:20
O001153 ,C0034  ,  SKU006 ,  pending,1097.86, USD,02/09/2026 11:54:51
  o001134,C0003 ,SKU003,  delivered  ,730.97,Nzd,02/09/2026 08:04:47
 O001994  ,  C0185 ,  SKU005, SHIPPED  , 1473.48 , aud  ,02/09/2026 12:05:51
o001884  , C0210,  sku013, DELIVERED , 993.47 ,  AUD  ,2026-09-02 07:01:38
o001672,  c0254,  SKU007 , shipped  ,$304.72, AUD ,02/09/2026 23:41:09
  o001580  , C0230, SKU014 ,  pending  , 218.85 ,  nzd,2026-09-02 04:10:40
O001217 ,  C0060  ,SKU019 , SHIPPED  , 1015.12 , Aud,2026-09-02 21:29:04
  O001965, C0010 ,Sku008, Pending, 827.15 ,  USD  ,2026-09-02 07:03:00
O001537  ,C0177  ,sku009  ,SHIPPED  ,841.72, NZD,2026-09-02 16:09:42
O001307,C0044, Sku018 ,  delivered,"$1,413.67",USD ,2026-09-02 05:49:21
o001404  , c0030,  Sku007  ,  DELIVERED, 559.48 ,Aud ,2026-09-02 23:37:56
 O001642  ,  c0038  ,  SKU007 ,  Shipped ,$735.01,  Nzd  ,02/09/2026 23:11:59
O001320, c0055  , SKU014, Shipped ,201.46,  nzd  ,02/09/2026 20:31:17
  O001731  ,  C0048  ,sku015  ,  shipped, 766.69 ,usd,2026-09-02 12:34:48
 O001355, C0285 , SKU016  ,shipped  , 327.47 ,  usd ,02/09/2026 11:41:05
o001535 , c0193,sku007 ,  Delivered  ,$363.84, USD,2026-09-02 07:31:15
o001705  ,  C0222 ,  sku014  ,  DELIVERED  , 870.76 , usd,2026-09-02 05:36:49
  O001471 , C0052  ,  Sku009,Shipped  ,1048.96,NZD ,02/09/2026 18:11:56
 o001501 , c0154 , sku020,shipped , 1427.69 , NZD,02/09/2026 13:59:03
o001591, c0098 , SKU017  , pending , 874.91 , AUD  ,02/09/2026 14:25:35
  o001587,C0293  ,SKU010,  pending ,683.88, Nzd  ,2026-09-02 13:16:49
  o001162  ,C0074,  sku015,shipped,489.73,  Nzd  ,not-a-date
  o001975  , C0123  ,sku017,  Shipped,$498.75, usd ,02/09/2026 05:20:34
  O001366 ,  C0035,  SKU011 ,  shipped,1045.87,NZD  ,2026-09-02 11:37:56
 O001367,C0053  ,  sku010  ,  DELIVERED, 856.93 ,aud ,02/09/2026 22:07:19
 O001626  , C0191  , SKU012,delivered ,535.52,USD  ,02/09/2026 08:51:57
o001655 ,  C0230  ,sku004  ,shipped ,1191.54, Usd,02/09/2026 10:44:39
 O001126 ,C0275,  SKU018, PENDING  ,289.52,  Nzd  ,2026-09-02 02:34:00
O001998,  C0075,SKU011 ,shipped ,$648.75,Nzd,02/09/2026 09:53:14
 O001382,c0281  , SKU012, shipped,$141.74,  Usd  ,2026-09-02 01:21:46
o001930  , C0173 ,SKU020 ,DELIVERED  , 579.02 , AUD ,2026-09-02 17:40:15
o001183 ,C0064  ,  SKU006  ,  pending,202.9,Nzd  ,2026-09-02 13:08:32
O001107 ,c0114  ,SKU011, Shipped,$299.60,NZD ,2026-09-02 18:36:10
  o001996  , C0267,sku015  ,shipped  ,$119.23,Usd ,02/09/2026 06:52:35
  O001793 , C0115 ,sku020, pending, 1202.17 ,NZD,02/09/2026 12:01:06
  O001879 , C0065,sku003, DELIVERED , 202.91 ,  AUD ,02/09/2026 03:53:47
 O001716,  c0266,  SKU006 , pending ,1166.43,  NZD,2026-09-02 03:58:55
  o001150 ,C0076,SKU012  , shipped,"$1,436.89",  NZD  ,02/09/2026 16:51:28
 O001564, c0211  ,  Sku017  , PENDING, 244.51 ,  Usd,02/09/2026 20:27:18
O001262,  C0267 ,  sku020,  SHIPPED , 324.64 ,Aud  ,2026-09-02 13:34:24
O001103  ,  C0065 ,  Sku020 , Pending,328.49,aud  ,02/09/2026 12:00:48
 o001196 , C0193  , sku008, shipped  ,905.41,Usd  ,2026-09-02 04:02:13
 O001487  ,  C0122 , SKU011 , Pending, 1113.89 , Nzd,02/09/2026 04:51:20
 o001071  ,C0220, SKU017  ,PENDING,1171.14, nzd,02/09/2026 19:33:13
O001020 ,  c0244 ,  SKU002  ,  Delivered  ,$582.78,  Aud  ,2026-09-02 15:06:28
 O001027  ,  C0241  , Sku015  ,  Pending, 1385.21 ,  NZD ,02/09/2026 18:35:41
  O001678,C0287,Sku008  , delivered, 7.66 , usd ,02/09/2026 16:10:30
  O001337  ,c0111, SKU011,SHIPPED,"$1,232.98",  Usd  ,02/09/2026 01:37:45
o001922, C0208, sku013  , delivered  ,868.27,  AUD ,2026-09-02 10:31:11
O001775, C0104,  Sku002, Shipped,1205.22,  usd,2026-09-02 13:45:23
  O001055 , C0088 ,SKU003, DELIVERED , 1454.87 ,  NZD ,2026-09-02 23:37:46
  O001632  ,C0162,Sku004  , pending ,$18.34,NZD,02/09/2026 20:56:52
 O001478,  C0042, SKU018 , DELIVERED  ,1078.73, Usd,02/09/2026 06:32:24
 O001849  ,  C0246  ,  sku017, pending ,$350.22, Nzd,02/09/2026 02:51:57
 O001932,  C0120  , sku007  ,  delivered , 784.86 ,  USD  ,02/09/2026 18:30:45
o001030, C0130  , sku015,  SHIPPED,1111.75,  Usd,2026-09-02 12:21:49
  O001458 ,C0002,SKU003  ,shipped,"$1,315.36",USD,2026-09-02 05:49:24
 O001602 , c0105,  SKU013 , shipped ,"$1,398.26",USD,02/09/2026 03:54:26
