order_id,customer_id,sku,status,amount,currency,order_ts
  o002311 ,  C0176, Sku010  ,pending , 1287.81 ,AUD ,2026-09-03 04:13:09
  O002591  , C0064 ,  sku014 ,Shipped,1299.38,NZD  ,03/09/2026 13:36:33
 O002943  ,c0258 ,  SKU020  ,Delivered  ,$782.41,  USD  ,03/09/2026 08:47:10
 o002881 ,  C0283, SKU014,SHIPPED  ,790.94,NZD,2026-09-03 10:17:14
 O002376  ,C0244,  SKU006 ,shipped  ,"$1,037.87", Nzd,2026-09-03 13:33:22
 O002615,  C0097,Sku002  , SHIPPED  ,807.26,aud ,03/09/2026 10:45:30
O002423,  C0105  ,  Sku003 ,  shipped  , 209.10 ,  Nzd,2026-09-03 02:51:44
  O002060  ,  c0092  ,  SKU014,shipped  ,241.2, AUD  ,03/09/2026 03:11:23
  O002007  ,C0260 ,  SKU006  , pending  , 456.13 ,NZD  ,03/09/2026 17:38:59
 O002020,  C0117,SKU009  ,shipped  ,$156.51,  NZD,03/09/2026 01:31:12
O002664  ,  C0123 , sku018  , pending, 1274.76 ,AUD  ,03/09/2026 23:39:59
O002575,c0270  , SKU011  ,PENDING,611.38,  NZD  ,2026-09-03 08:08:22
  O002711  ,c0258  ,  Sku017 ,Delivered  ,"$1,184.05",aud  ,03/09/2026 08:57:12
 O002503,c0236  ,sku016  ,delivered  , 1182.26 ,  Usd ,2026-09-03 12:14:45
O002409 ,  c0074  ,Sku020  ,  shipped  , 1047.89 ,  AUD  ,03/09/2026 23:28:12
O002282  , C0260,  SKU001, Delivered  , 1353.97 ,  AUD  ,2026-09-03 11:34:54
o002933  ,C0276  , Sku016 , delivered, 1349.87 , AUD,03/09/2026 12:58:15
O002627 , C0103  ,SKU010 , Pending  ,224.8,  USD,2026-09-03 22:49:35
  O002573 ,  C0230,  SKU006 ,pending  ,306.81,  Usd ,2026-09-03 15:36:46
 O002884 ,  C0213 ,  sku019 ,DELIVERED  , 337.22 ,Usd,03/09/2026 10:52:08
  O002704,  C0057  , SKU010,SHIPPED ,1468.36,  Usd,2026-09-03 16:16:49
 o002042  ,c0186,  SKU020 ,  shipped  ,552.44,nzd  ,2026-09-03 18:55:34
O002897  , C0249 , sku020  ,  pending ,403.76,  USD ,2026-09-03 10:17:25
 O002305  ,c0008,Sku006, SHIPPED,720.35,  AUD ,2026-09-03 20:26:27
 O002115 , C0218,  SKU011,delivered ,576.91,AUD,2026-09-03 21:42:17
O002566 ,  C0267 , SKU019 ,  pending  , 385.41 , NZD,03/09/2026 10:22:30
  O002158, C0084  , SKU008 ,  Delivered ,802.41,  Nzd,2026-09-03 00:28:32
O002654  , C0020,  SKU011 , PENDING,"$1,093.87",  Nzd,03/09/2026 18:16:36
O002684 , C0287,Sku012  ,pending , 1441.17 , AUD  ,03/09/2026 16:53:22
 O002482 ,  c0188 , sku004 , DELIVERED, 390.74 , Usd,2026-09-03 21:36:21
O002053 , C0198  , Sku015 ,  pending,$951.91,Aud  ,2026-09-03 15:11:05
o002793,  C0262 ,SKU012, Shipped,$187.70, USD ,03/09/2026 02:18:05
 O002891  ,  c0206 ,SKU013 ,SHIPPED,144.59,Nzd  ,2026-09-03 09:51:39
 O002739,  c0137  ,SKU009  ,  pending ,1477.52,  USD,03/09/2026 16:34:50
  o002606 , c0262  , SKU004,PENDING,120.87, Nzd  ,2026-09-03 06:34:18
O002725  ,  c0214,  SKU020 , delivered  ,$759.11,NZD ,2026-09-03 23:43:51
  O002111,  C0003, SKU003,  pending  , 991.15 ,  USD,2026-09-03 05:39:26
 o002799, c0134 , SKU015 ,Shipped  , 474.07 ,nzd  ,03/09/2026 15:58:31
O002459  , C0287  ,  Sku010,Pending  ,1343.8, NZD,03/09/2026 19:57:29
 o002590, C0064,  sku001  ,  shipped , 520.70 , Nzd,2026-09-03 20:46:27
O002782 ,c0027, SKU005 , Pending  ,$728.25, USD,03/09/2026 00:36:51
 O002813 ,  C0012, Sku020,Shipped  ,1384.27, USD  ,03/09/2026 04:47:33
O002716 ,C0070,  SKU018 , pending,1389.91,  NZD,2026-09-03 18:28:10
 o002579 , C0250,Sku017  ,  DELIVERED  ,$804.47,Aud ,03/09/2026 23:54:20
o002176 ,C0215 ,  SKU010  ,PENDING, 76.92 ,usd ,2026-09-03 23:20:05
 O002576 ,  C0015, sku011,SHIPPED  , 33.35 , aud  ,2026-09-03 16:30:24
O002835 ,c0270,  Sku010 ,Pending  ,975.64,USD  ,2026-09-03 19:09:06
  o002290 ,c0100, Sku001 ,shipped , 297.01 ,USD  ,2026-09-03 07:16:29
 o002283 ,  C0256  ,sku018,DELIVERED,$608.29,USD,03/09/2026 12:18:00
  o002973 , C0072,  SKU017  ,  Delivered  , 70.14 ,  USD,2026-09-03 09:52:14
 O002267, C0256  ,Sku020,  delivered ,935.85,  AUD,2026-09-03 22:46:25
 O002845 , C0009,Sku004  , PENDING,$954.94, Nzd,2026-09-03 05:08:16
 O002079  , C0235 , SKU019 ,delivered,829.18, AUD  ,2026-09-03 17:20:02
 O002691  , C0266  ,  Sku014,  Delivered , 1476.46 ,AUD ,03/09/2026 09:02:04
 O002678,c0215, Sku019, Shipped, 1129.71 , AUD  ,2026-09-03 20:21:30
 O002599,C0280, Sku018 , Shipped,$114.05,  usd  ,2026-09-03 02:12:13
 O002473 ,  C0078  ,SKU001 ,  shipped , 554.94 , NZD  ,03/09/2026 02:55:53
 O002975 ,  C0027 ,  SKU006,SHIPPED,"$1,116.08",NZD,03/09/2026 08:18:13
 O002224 , C0186  ,Sku018, delivered , 325.55 ,  Usd ,03/09/2026 12:35:27
  O002294,C0186 ,SKU002  , delivered  ,$145.31,USD  ,2026-09-03 13:57:05
 O002634 ,c0026, Sku016,shipped  ,$56.72,  NZD,03/09/2026 21:29:42
 o002337 ,  c0067  , SKU015  ,pending ,"$1,179.29",NZD ,2026-09-03 14:26:17
O002623  ,  c0044,SKU005  , delivered ,519.4,  NZD,2026-09-03 03:02:12
O002637, c0063  ,Sku016 , shipped,236.62,Usd,03/09/2026 02:34:13
  O002173 , C0255  , SKU008 ,shipped ,920.82,NZD ,2026-09-03 11:47:44
  O002417 ,  c0112 , SKU015 ,  delivered , 948.67 , AUD  ,03/09/2026 17:35:23
O002887,  C0275  ,  SKU004 ,  delivered ,$562.19,  Usd  ,2026-09-03 14:03:40
  o002679,  C0201 , sku015  ,  shipped ,$420.48,aud ,03/09/2026 11:28:21
  O002996 ,C0125 , sku018,Delivered  , 351.61 ,USD  ,2026-09-03 02:35:10
o002563  ,C0134 ,sku009, delivered, 1009.92 ,  USD  ,2026-09-03 12:12:05
O002811  ,  C0056 ,SKU016,  Shipped,1244.46, Nzd ,2026-09-03 13:45:33
o002110,c0108  ,sku005  ,  delivered,1145.58,  nzd ,03/09/2026 09:16:16
 O002297  ,  C0279 , SKU015 ,Pending , 208.52 ,  USD  ,03/09/2026 11:19:36
 O002622 , c0088, Sku007,  delivered  ,"$1,186.98",aud ,03/09/2026 14:30:44
O002708, C0094,sku001  ,PENDING  , 989.39 ,  nzd,2026-09-03 20:59:16
o002820,  C0126,  Sku020 , pending  ,901.7,usd  ,03/09/2026 23:14:57
O002978  , C0026  , SKU016 ,delivered  ,934.43,  USD ,03/09/2026 08:27:31
O002424 , c0164,Sku010 , SHIPPED  , 544.35 , NZD ,2026-09-03 06:54:05
o002349 ,  C0015 ,  Sku002  ,pending ,"$1,330.16",  usd,03/09/2026 23:12:10
 o002900  , C0151,  Sku007  , Shipped  ,"$1,432.27",  aud ,2026-09-03 15:16:07
  O002450,C0108,sku013, SHIPPED  ,"$1,463.10",AUD ,2026-09-03 20:05:36
  O002231  ,c0051  , SKU012 , Shipped, 1061.85 ,nzd  ,03/09/2026 23:01:45
O002564 , C0053  ,  Sku015,  Pending,1494.96, aud ,03/09/2026 19:03:06
O002727,  C0144  ,  sku011 ,DELIVERED  ,$407.75,NZD  ,2026-09-03 21:56:22
 O002964,  C0041,  SKU006 , pending, 405.48 , Usd,03/09/2026 23:44:24
O002504  ,  C0264  ,  sku001 , shipped, 381.42 ,AUD,03/09/2026 03:17:28
O002775,c0081,  sku020  ,Delivered,$606.21,  AUD  ,2026-09-03 21:24:29
 O002396  ,C0176 , sku011, shipped , 1083.28 , USD ,03/09/2026 06:56:50
 o002673  , C0240,Sku014,Pending , 1075.06 ,USD  ,03/09/2026 14:47:57
  O002207  ,C0098,SKU002 ,  shipped, 1318.04 ,  USD  ,03/09/2026 08:06:13
 O002686  ,  c0152, SKU004 ,  delivered,$826.49,AUD,03/09/2026 11:12:53
 O002831 ,  C0101  , Sku003 , delivered ,"$1,297.89", AUD,03/09/2026 14:10:38
O002527 , C0245,  Sku013 ,pending  ,1190.47,  Nzd ,2026-09-03 21:57:51
 o002319, c0215 ,  Sku004,  shipped,1277.38,  nzd ,2026-09-03 19:51:42
O002028,  C0121, Sku019 ,  shipped  ,1173.96,USD  ,2026-09-03 03:15:48
 O002712 ,C0056, SKU006 ,pending,20.83,AUD  ,2026-09-03 04:59:35
O002324,  c0230 , SKU006,SHIPPED,$516.94,  NZD  ,2026-09-03 18:23:02
O002783  , C0195  , sku020  , delivered,396.56,aud ,2026-09-03 02:31:15
O002461 ,C0212 , sku018  ,shipped  ,1267.92,  aud  ,2026-09-03 11:49:59
O002632,  c0070  , SKU010  , shipped  ,"$1,496.99",  USD  ,2026-09-03 23:06:30
  O002940,C0142 , Sku004 , pending , 805.76 ,usd ,2026-09-03 13:48:05
  O002709  ,C0194  ,sku009 , Delivered  ,724.25,  nzd  ,03/09/2026 09:11:02
O002651  ,C0118 ,  SKU013  ,shipped ,188.83,NZD  ,2026-09-03 18:20:21
O002088  ,C0165 , SKU017,  DELIVERED,1100.16,Nzd,03/09/2026 14:49:10
  O002043 ,c0209 ,  SKU011, PENDING ,$856.70, Nzd,03/09/2026 16:56:16
O002893,C0048,  Sku015 ,Shipped,1266.68, usd  ,03/09/2026 00:20:24
 o002317  , C0273 ,SKU007 ,pending , 284.75 ,  Usd  ,03/09/2026 19:07:23
  O002252 , C0149 ,  SKU004,SHIPPED,$583.40,Usd ,2026-09-03 12:05:04
O002966,C0187 , Sku011  ,delivered,949.7,usd ,03/09/2026 12:20:13
  O002103  ,  C0144 ,  Sku007 , Shipped ,"$1,168.78", USD,03/09/2026 04:32:20
  o002214 ,  C0151 , SKU003  ,shipped ,$366.62, AUD ,2026-09-03 14:57:40
  O002850  ,C0253,  SKU002  ,SHIPPED ,1215.29,NZD,2026-09-03 17:18:14
  O002682 ,C0201 , SKU019 ,delivered,"$1,003.30", AUD  ,2026-09-03 08:56:51
 o002066 ,  C0189 ,  SKU003 ,  delivered  ,1474.42, aud  ,2026-09-03 00:42:15
O002639,c0196  , sku013,delivered ,$584.17,  Usd,2026-09-03 22:00:52
  O002227 ,C0265,SKU007  ,  SHIPPED  ,"$1,229.23",AUD  ,03/09/2026 07:25:58
 O002896 , C0109  , Sku016 ,shipped ,"$1,073.86",NZD ,03/09/2026 22:51:58
 O002298,C0089  ,Sku003,  Pending ,976.84,Usd,03/09/2026 10:34:00
, C0046 ,SKU003 ,delivered ,"$1,021.40",Usd  ,2026-09-03 12:04:51
 o002497,  C0199 ,  Sku011,  DELIVERED, 882.03 ,AUD,03/09/2026 15:01:53
 o002215,C0061  ,SKU014, shipped  ,1181.7,  nzd,03/09/2026 10:07:23
  O002715  ,c0192,SKU004,  SHIPPED,765.37,AUD  ,2026-09-03 06:36:50
O002921 ,C0127 ,  sku020,Delivered, 58.26 , Aud,2026-09-03 21:09:49
 o002367,C0196 ,  SKU016,delivered,1431.59,  nzd,03/09/2026 12:57:06
 O002293  ,C0207 ,sku012  ,  Delivered,1170.15,  AUD,2026-09-03 07:26:38
 O002076,C0082  ,  SKU010  ,Delivered ,725.06,  NZD ,2026-09-03 23:30:33
  O002130  ,c0141  , Sku002, delivered ,"$1,299.93",Usd ,03/09/2026 09:59:31
O002422 , C0068  ,SKU008,shipped , 746.40 , AUD ,2026-09-03 03:50:10
O002217,C0125 , SKU011  , pending  ,344.03,Nzd  ,03/09/2026 02:58:12
  O002402,  C0060, SKU013 , delivered,$435.08, AUD  ,2026-09-03 22:03:54
 O002393,C0135, sku008 , shipped ,1006.84,Nzd,03/09/2026 03:49:10
O002862 , c0216, SKU010 , DELIVERED , 669.04 ,usd,03/09/2026 23:43:03
  O002999 , C0125, sku004,  pending  ,"$1,076.24", Usd,03/09/2026 18:13:51
o002394 ,  C0026  , SKU017  ,  delivered ,1068.06,usd,03/09/2026 22:02:32
 O002669, C0006,SKU001  , delivered  , 801.08 ,AUD ,03/09/2026 18:39:19
 O002093,  C0038 , SKU004 ,PENDING ,$819.40,NZD  ,03/09/2026 14:44:45
O002295,  C0087, SKU010 , Shipped  ,"$1,115.66", USD ,2026-09-03 05:05:49
O002587 ,c0196  , SKU019,  pending , 374.59 , aud ,03/09/2026 18:05:27
o002511,C0179 , Sku011 ,  pending , 1324.62 ,AUD ,2026-09-03 03:50:16
 o002161 ,c0209  ,Sku012 , Delivered ,1265.59,  nzd  ,03/09/2026 14:24:04
o002994  ,  C0010,  Sku009,  pending,1044.95, USD ,2026-09-03 14:25:04
O002807 ,C0253 ,Sku011 ,  Delivered  , 695.29 ,  usd  ,03/09/2026 18:24:24
o002550 , c0286, Sku005 ,Delivered  , 1045.29 ,Nzd,2026-09-03 10:59:42
O002506,c0163,  SKU003  , DELIVERED ,943.22,Usd ,03/09/2026 03:58:07
 o002360  , C0068 , Sku013, DELIVERED  ,"$1,454.41", USD  ,03/09/2026 10:02:45
 O002765  ,c0116  ,  sku011 , shipped  ,834.19,  usd ,03/09/2026 19:44:24
O002009 , C0265, sku014,  Shipped, 1180.68 ,  Aud  ,03/09/2026 15:04:59
 O002414 , C0156 ,  SKU005, Delivered,529.26,  AUD,03/09/2026 16:54:28
  O002540, C0068 ,  SKU017,  delivered ,$517.62,  AUD ,2026-09-03 15:27:05
  O002443  ,  c0263 ,SKU003 , delivered ,$831.75,  AUD  ,03/09/2026 15:55:37
 o002778 , C0164  , sku010 ,DELIVERED ,"$1,165.45",AUD ,03/09/2026 19:17:29
 O002997 ,C0020,  SKU003 , Shipped ,$524.95,  usd,03/09/2026 12:50:08
 o002334,C0205  , sku011  , shipped , 322.37 ,NZD ,2026-09-03 12:50:03
o002064, C0292  , SKU017,PENDING,271.2, Usd  ,03/09/2026 05:55:43
  O002541 ,c0238 ,  SKU013 ,  Shipped ,876.24,NZD ,03/09/2026 14:52:26
o002658 ,  C0192  ,  sku018  , Pending ,$261.35,USD  ,03/09/2026 19:13:44
O002113  , C0068 ,  sku010,Delivered, 1174.67 ,USD  ,2026-09-03 12:09:10
  O002427  , c0028 ,sku014  , pending ,"$1,311.72", Nzd  ,03/09/2026 04:36:20
 o002300, C0143 ,  sku009  ,  Shipped ,426.7, NZD,03/09/2026 03:17:12
  O002908, c0024,SKU014  ,SHIPPED,"$1,339.98",usd,03/09/2026 14:16:23
O002048 ,  C0243 ,  SKU020 , SHIPPED  ,"$1,316.49",  Nzd ,2026-09-03 05:49:10
O002804, C0211,SKU004, PENDING,673.34, Nzd ,2026-09-03 04:58:35
O002976  ,c0260  , sku017, delivered  ,925.5,  nzd  ,03/09/2026 02:28:34
o002776 ,C0068  ,  sku017,Pending ,$124.35, aud  ,2026-09-03 00:38:57
  O002150,  C0223 ,sku020  ,pending ,"$1,063.44",NZD  ,03/09/2026 00:28:26
  O002519 , C0053, sku006 ,shipped  , 669.11 , AUD,03/09/2026 12:28:03
 O002810  , c0246,sku018,  pending ,"$1,254.49",AUD  ,03/09/2026 15:15:20
 O002656 ,  C0286 ,SKU013 ,Pending  ,$746.74, Aud  ,2026-09-03 17:53:26
  o002619, c0288,SKU015,PENDING, 61.41 ,NZD ,03/09/2026 02:30:56
 O002693, C0079  , Sku009  ,  Delivered  ,875.52, USD,2026-09-03 01:20:46
  O002814, C0217 ,Sku014 , delivered ,"$1,288.79",NZD,03/09/2026 13:19:55
 o002085  , C0215,SKU007, shipped,"$1,447.39",  AUD  ,2026-09-03 06:31:59
  O002596 ,C0260 , SKU012 , shipped,"$1,035.39", Nzd ,03/09/2026 13:14:00
O002514  ,C0297, Sku002 ,  shipped  ,$954.70, USD,03/09/2026 21:42:15
  O002802  , C0231,sku016  ,  Delivered ,"$1,229.30",Aud ,03/09/2026 20:10:42
 O002797 , c0038 ,Sku004 ,  shipped ,$558.55,USD ,03/09/2026 16:23:29
  O002425,c0231 ,SKU014,delivered  , 1127.56 ,  nzd  ,2026-09-03 17:34:40
 o002843 ,  c0243,Sku013  ,Shipped,1104.67,  AUD  ,2026-09-03 17:39:17
O002626, C0035 ,  sku017 ,  delivered  ,$855.40,  USD ,03/09/2026 01:21:00
 O002794  , C0100,SKU019 , delivered,884.77, aud  ,2026-09-03 08:58:00
O002045 , C0276 ,  sku006,  delivered  , 696.14 , NZD ,03/09/2026 02:14:32
  o002035 , C0261  , SKU012, Pending,644.33, Usd  ,03/09/2026 11:20:59
o002988,C0227,SKU013 ,  shipped  ,1442.91,  nzd,03/09/2026 12:05:49
o002108,C0178, sku004  ,  Delivered  ,$317.32, Usd,2026-09-03 14:36:49
  O002240 , C0080  ,  sku014  , delivered ,1465.58,usd  ,2026-09-03 22:00:09
  O002510  ,  c0124 , Sku004  ,delivered  ,1356.53, NZD  ,2026-09-03 01:26:31
O002855,  C0110 , SKU014, DELIVERED ,"$1,445.77",AUD,2026-09-03 05:37:40
  O002625  , C0132,  Sku007,Pending , 878.92 ,Aud ,2026-09-03 10:49:01
  O002041  ,C0235 , SKU008  ,  Delivered,$186.38,  Aud ,03/09/2026 10:27:14
 O002548  , C0116  ,SKU013 ,DELIVERED, 906.99 ,  NZD ,2026-09-03 19:38:17
  O002873 ,C0283  ,SKU020,PENDING ,603.32, NZD  ,03/09/2026 03:42:42
O002364,  C0099 ,SKU005, SHIPPED  ,754.66,  aud  ,03/09/2026 10:57:45
 O002129  ,C0151  ,sku005 ,  delivered ,$915.72,Usd,2026-09-03 03:35:16
 o002874,C0224 ,  SKU013, Pending, 540.46 , Nzd ,2026-09-03 17:14:02
  O002172,C0004,SKU013,Delivered  , 6.86 , USD,2026-09-03 13:01:13
O002879,C0156 ,  Sku013  , Pending,1352.61, Nzd ,03/09/2026 12:56:18
  O002646,  C0200 ,  Sku001  , Pending , 1050.73 , nzd ,2026-09-03 15:22:28
  o002899,  C0267 ,  SKU001,DELIVERED , 833.14 ,nzd ,03/09/2026 02:07:53
o002460,  C0253  , SKU012  ,PENDING,$820.46, Usd,2026-09-03 03:12:29
  o002524  , C0077,  Sku015  , SHIPPED, 1384.51 ,NZD ,03/09/2026 00:58:57
 o002247  , c0257 ,  Sku002 ,  shipped  ,$217.26,AUD  ,2026-09-03 10:07:20
  O002218  , c0102,  SKU018  ,  SHIPPED,462.84,AUD,2026-09-03 16:09:06
o002098  ,c0289,SKU018,Delivered,816.17, Usd  ,03/09/2026 06:48:48
O002714, c0069  ,Sku005 , SHIPPED ,$403.25, NZD ,2026-09-03 21:34:16
O002069 ,c0040 ,sku014, DELIVERED , 141.09 , Usd ,03/09/2026 13:29:33
 O002829  ,c0281 , sku002 , pending , 1232.50 ,aud  ,2026-09-03 22:04:07
 O002705  , C0056  , SKU011  ,Delivered,407.72, Nzd,2026-09-03 05:48:49
 o002568,  C0210 ,sku015 ,PENDING  , 900.44 ,aud ,03/09/2026 02:16:07
O002557  , C0227 ,  sku007,Delivered , 1474.06 , AUD  ,2026-09-03 05:38:33
  O002308 , C0257,  SKU016  ,  Pending  ,$708.44,  Aud ,2026-09-03 12:31:17
o002904 , C0170  , SKU014  ,  pending  ,1315.05, Nzd  ,2026-09-03 22:31:28
 O002960  , C0228  , Sku008,pending,310.94,  Usd ,2026-09-03 22:45:59
  o002190 , C0280,SKU019 , pending, 823.36 ,NZD ,03/09/2026 22:12:10
o002397 ,C0044, sku012 , shipped  , 245.30 ,  nzd ,2026-09-03 14:35:53
 o002061,c0147,  sku005  ,  delivered ,$6.10,  USD,2026-09-03 09:17:30
 o002437, c0222 ,  Sku003  ,  PENDING  ,$411.92, AUD  ,2026-09-03 19:57:30
  O002329,C0298 ,  sku013 ,pending  ,$517.70, Aud ,03/09/2026 14:57:47
O002062  ,  C0290  ,Sku007,DELIVERED, 438.69 ,  aud,2026-09-03 10:05:10
 O002095 ,  C0097,SKU018 ,  shipped,1251.82, Aud,2026-09-03 19:09:22
 O002099,  C0144,SKU012  ,  DELIVERED, 850.11 ,  AUD  ,2026-09-03 23:37:33
 O002984,  C0173, SKU001  ,  delivered ,$924.24,usd,2026-09-03 05:07:33
 o002985,  C0060 ,SKU005  , PENDING  , 847.43 ,  Aud,03/09/2026 15:51:46
 O002470,C0185, SKU008,pending,1142.48,  usd,03/09/2026 22:27:06
O002927 ,C0015 ,  SKU019 , Pending , 877.88 ,USD,03/09/2026 08:11:48
  O002536  , C0138, Sku011  , shipped  ,653.06, Nzd ,2026-09-03 02:20:57
 O002631  ,c0204, SKU015, shipped  ,1446.43,  nzd ,2026-09-03 03:22:40
  O002147  ,C0125 ,SKU018,delivered,60.94, USD  ,2026-09-03 11:37:15
O002401, C0177,sku001 , DELIVERED,"$1,295.82", Aud  ,03/09/2026 22:10:11
O002650  ,c0135,  SKU006  ,  delivered ,1459.41, Nzd ,2026-09-03 23:16:11
 O002733  ,C0217, sku019,  DELIVERED , 690.99 , NZD ,2026-09-03 14:12:16
  O002824,  C0242,SKU016,  pending,$116.33, Aud  ,2026-09-03 13:08:02
o002800 ,c0268  , SKU004 ,Delivered,"$1,237.22",  usd  ,2026-09-03 19:27:06
O002992,c0071,Sku017,pending,"$1,460.69",  Usd  ,03/09/2026 22:07:26
 O002916 , C0050 ,  Sku012  ,  Pending,$40.73, Aud,2026-09-03 17:02:39
O002182 ,  C0115,  Sku005  , shipped ,$232.48,aud ,03/09/2026 12:55:42
O002246 , C0198  ,SKU012, SHIPPED  , 233.80 ,NZD,03/09/2026 23:57:37
  O002448 ,  C0107,  Sku005,  delivered,"$1,098.09",Nzd ,03/09/2026 09:01:32
  O002175 , C0014  ,SKU020 ,delivered  ,934.36,  USD,2026-09-03 16:41:22
O002380 ,  c0094 , sku006  ,  pending , 87.66 , nzd,2026-09-03 18:45:29
 o002953 , C0096, sku001 ,Shipped  , 1025.31 ,AUD  ,2026-09-03 09:16:26
 O002350, c0013,sku012  , Pending  , 258.48 ,nzd ,03/09/2026 10:46:25
 O002226,C0096 ,  sku014,Pending  ,544.23,  Aud  ,2026-09-03 12:20:42
o002753  ,c0242  , SKU001  , delivered ,1351.21, aud ,03/09/2026 16:29:32
  O002912  ,  C0030  ,  SKU012,  delivered  ,$211.85,Nzd  ,03/09/2026 10:32:49
 O002698 , c0298 ,sku016,  delivered  ,973.57,Aud ,2026-09-03 01:43:16
  O002662 ,c0182 , SKU004, PENDING,$811.97, AUD,03/09/2026 06:28:50
 O002325  ,c0027 ,  SKU006  ,DELIVERED,1293.77, NZD ,2026-09-03 08:06:37
o002241 ,c0142,Sku005 ,  shipped , 853.03 ,  Nzd ,03/09/2026 09:39:41
 O002577 ,  C0231 , sku013,DELIVERED,791.42,USD,2026-09-03 09:40:54
 O002051 ,c0256 ,SKU002,  Delivered, 189.23 ,  usd  ,2026-09-03 23:47:32
O002148 , c0042 , Sku012,SHIPPED, 796.02 ,  nzd  ,2026-09-03 12:36:42
O002821  , c0159 ,  SKU017, delivered  ,$415.66,  AUD ,2026-09-03 10:45:37
  O002005  ,C0052,Sku002,delivered  , 267.46 ,usd,2026-09-03 13:18:07
O002125,  C0115,  SKU007 ,  PENDING  , 269.14 ,Nzd ,03/09/2026 20:29:34
O002554,  c0128, sku017 , Shipped, 189.91 ,  nzd  ,03/09/2026 03:29:34
o002593, C0232 ,  SKU001  ,  SHIPPED, 1387.86 , USD,03/09/2026 14:02:17
  O002141,  c0276  , Sku014 ,PENDING,"$1,007.02",nzd  ,03/09/2026 08:20:05
O002287,C0201, sku015 ,delivered  ,$401.20,  AUD ,03/09/2026 18:24:10
  O002505, C0283,SKU013 , delivered ,$820.95, nzd,2026-09-03 06:20:15
O002094 ,C0286,  SKU003 ,  Delivered ,48.55, AUD  ,03/09/2026 21:03:12
O002118,c0289,  sku014, PENDING,1118.4, USD ,03/09/2026 19:51:41
  O002333,C0103 ,SKU018 , delivered ,$539.40, Usd ,2026-09-03 17:11:29
O002052,  C0115 ,  SKU008  ,  Delivered ,"$1,382.84", aud,2026-09-03 18:57:10
o002851,  C0249  ,sku015  , pending ,"$1,260.42", USD,2026-09-03 01:01:02
 O002795  , C0062  ,SKU016 , DELIVERED  , 1128.52 , NZD ,2026-09-03 02:20:16
  O002565,c0256, sku011  ,shipped  , 1419.12 , AUD,2026-09-03 19:54:56
o002271  ,  C0085 ,  SKU016 ,Delivered,472.38,  NZD  ,2026-09-03 21:46:03
 o002746,C0287 ,  SKU012,DELIVERED , 827.72 ,  NZD,03/09/2026 09:05:53
  O002954 , C0242,sku020 ,  shipped,"$1,233.55",Usd,2026-09-03 06:39:51
 O002525,  c0025 , SKU006, delivered, 1297.47 , Nzd ,2026-09-03 06:09:40
  O002307  ,  C0184 ,sku003, delivered  ,213.01,AUD ,03/09/2026 18:34:36
  O002221,C0199  ,  sku004,  pending ,1028.86,  Nzd,03/09/2026 14:38:02
O002983 ,C0178 ,  SKU006 ,pending,$237.24, AUD ,2026-09-03 11:02:27
  O002120,  C0049,SKU002  ,  delivered  ,"$1,344.30", USD  ,03/09/2026 20:20:27
o002145 ,  c0115  ,Sku012  , Shipped  ,$912.22, Usd,03/09/2026 13:38:33
O002871 , C0218, Sku012 , shipped,$352.31,  NZD  ,2026-09-03 00:50:13
O002436  ,C0155  , sku020 ,  shipped ,634.67, Nzd  ,2026-09-03 12:02:27
 o002630 ,  C0041 , Sku017 , delivered ,1261.52,  Aud ,2026-09-03 05:04:39
O002867  ,C0298 , SKU015, pending, 1094.39 ,  USD ,03/09/2026 00:18:39
  O002611 ,C0026,sku019  , pending  , 1349.38 ,usd,03/09/2026 15:40:14
O002822,c0262  ,SKU003 ,Shipped ,1141.58, AUD ,2026-09-03 14:25:46
 O002520 , C0082,SKU017,  pending  ,805.61, NZD  ,03/09/2026 15:28:05
 O002534  , C0200 ,  SKU013 , pending , 1227.80 , USD,2026-09-03 05:51:04
O002387 ,c0192  ,  Sku013  ,Pending, 437.17 , usd  ,2026-09-03 12:38:00
O002366  ,C0130 ,  SKU017  ,  shipped ,972.68,Nzd ,2026-09-03 19:06:08
O002464 , C0190,sku016 ,  DELIVERED ,"$1,341.14",  AUD  ,2026-09-03 19:19:33
O002205  ,  c0181 , SKU004,DELIVERED  ,"$1,102.91",  Nzd ,03/09/2026 12:54:49
 O002784,C0007,sku014, pending, 366.06 ,aud ,03/09/2026 12:01:06
O002826  ,  C0075, SKU010  ,  SHIPPED ,260.84,  NZD  ,2026-09-03 05:02:21
O002700 ,c0183 ,SKU008, shipped  ,$388.22, usd ,03/09/2026 05:17:20
O002719  ,  C0155,  SKU018,Pending ,208.35,usd  ,03/09/2026 00:59:48
  O002512  ,  c0067, sku020  ,  delivered ,$948.94, aud,2026-09-03 18:55:13
 o002748 ,  c0272 ,SKU020  , Shipped  ,"$1,150.48", NZD,03/09/2026 18:36:37
 O002369  ,C0069, Sku015  ,  delivered ,641.76, Nzd ,2026-09-03 16:22:45
O002559,  C0255,  SKU002,  shipped,$219.99,  aud,2026-09-03 10:38:54
 O002913,C0290, Sku011  ,PENDING,"$1,175.68",  USD ,03/09/2026 23:12:34
  O002517,  C0140  , SKU010  , shipped,"$1,381.03", USD ,2026-09-03 12:45:43
o002825,  C0029 ,Sku016  , PENDING ,$337.51,Nzd  ,03/09/2026 05:13:14
