order_id,customer_id,sku,status,amount,currency,order_ts
  O000959 ,C0150 ,SKU012  ,Delivered  , 1396.58 , AUD,01/09/2026 03:00:22
O000563  ,C0177  ,  sku014 ,shipped , 111.99 ,  Usd,2026-09-01 07:53:14
 O000051,C0245, SKU005,Delivered  ,"$1,269.67",USD,01/09/2026 17:04:01
O000618 ,  C0216 ,SKU010 ,  SHIPPED , 566.34 , USD,2026-09-01 19:54:29
o000267, C0208 ,sku003, Delivered , 1311.04 ,  NZD ,01/09/2026 16:26:08
 O000862 ,  C0274,  Sku014,pending ,"$1,162.38",  AUD,2026-09-01 11:28:35
 O000182, C0110,SKU008 ,  DELIVERED  ,"$1,102.68",nzd,01/09/2026 12:04:12
O000572 , C0061  ,SKU015  ,SHIPPED  ,"$1,051.07", nzd  ,01/09/2026 14:39:37
 o000133  ,C0052  ,  SKU006 ,PENDING ,393.67,  USD ,01/09/2026 02:24:58
 O000120  ,  c0050 ,SKU003 , Shipped ,"$1,128.16", Usd ,01/09/2026 17:55:12
O000856 ,C0026 ,SKU015, Pending,222.75,Nzd,2026-09-01 22:27:43
 O000470 , C0254  ,SKU018 ,  PENDING , 542.41 ,  NZD,2026-09-01 15:43:05
 O000576  , C0232  ,  SKU009  ,  Delivered, 1171.03 , NZD  ,2026-09-01 22:21:21
O000336 ,  c0164,Sku004  ,  delivered ,1046.36, Nzd ,01/09/2026 04:39:44
 o000237  ,C0246,SKU009,  shipped, 633.38 ,AUD  ,01/09/2026 20:01:45
  O000880,C0096, sku008 ,SHIPPED, 1042.02 ,Usd  ,2026-09-01 17:15:34
O000623 , C0075  , Sku004  ,  DELIVERED  , 122.19 ,  Nzd  ,01/09/2026 09:51:43
O000128 ,C0159 ,  sku015  ,  shipped , 841.06 ,NZD,01/09/2026 15:52:44
 o000449,C0147, Sku007  ,Shipped  , 378.67 ,Nzd  ,not-a-date
 O000704 ,c0293 , Sku015 ,DELIVERED,94.62,AUD,2026-09-01 06:18:39
O000177, C0028 ,SKU011, delivered  ,"$1,191.78",Usd,01/09/2026 02:39:16
  o000011 ,  c0106 ,Sku011 ,Pending , 545.32 , Nzd ,01/09/2026 05:38:07
 o000021 ,  c0101  , SKU005,PENDING,226.87, usd  ,2026-09-01 00:21:16
 O000713 ,C0133  , SKU018,  delivered  , 1095.28 ,  NZD ,01/09/2026 03:41:55
O000984  ,C0266  ,  SKU012 , SHIPPED , 641.42 , Nzd  ,2026-09-01 08:41:07
 o000879,C0273 , Sku013  , Pending  , 1446.74 , NZD  ,01/09/2026 10:56:06
  O000214 ,C0244  , Sku017  , pending ,$991.36,  Nzd  ,01/09/2026 00:06:50
o000685 ,C0097 ,  sku007  ,pending, 8.10 , NZD  ,2026-09-01 10:08:44
 o000152, C0240  ,  SKU005 ,SHIPPED, 1085.32 ,Nzd ,01/09/2026 14:12:46
  O000518,C0043,sku012  , PENDING  , 531.80 ,aud ,2026-09-01 14:07:20
O000547, c0158,Sku014 ,Delivered , 240.41 , nzd,01/09/2026 08:50:13
 O000696,C0104, SKU019 ,DELIVERED  ,1128.59,AUD ,01/09/2026 15:39:20
  O000007,C0083 ,  SKU014 ,  pending  ,$367.77,aud,2026-09-01 04:39:22
O000715  ,  c0040  ,  Sku006  , shipped,$197.60, Aud  ,2026-09-01 03:07:45
 O000190, C0044  , SKU011  ,delivered ,644.9,  Aud ,2026-09-01 15:12:27
  o000855, C0223,  SKU001, SHIPPED,$184.76,NZD,2026-09-01 09:16:38
 O000240 , c0114  ,Sku011 ,SHIPPED, 720.36 ,  NZD  ,01/09/2026 18:33:48
O000408 ,  C0180 ,sku003  ,  shipped,1445.15,Aud  ,2026-09-01 10:03:24
  o000981  ,  C0022 , Sku011 ,  PENDING ,501.26, AUD,2026-09-01 19:31:35
o000759  , C0279 ,sku020  ,Pending,1495.16,  NZD  ,not-a-date
  O000761 ,C0261  ,  Sku004, Delivered ,$951.74,  NZD,01/09/2026 09:51:06
O000926 ,C0172 , Sku011,shipped ,$31.24,  usd  ,2026-09-01 11:53:07
  O000404 ,  C0061 ,sku009 ,  delivered,"$1,153.46",USD ,01/09/2026 12:16:57
 O000207, C0252  ,SKU013 ,  delivered  ,1410.61,  Nzd  ,01/09/2026 13:35:08
 o000668  ,  C0003  ,  sku012  ,Delivered  , 144.41 , USD  ,2026-09-01 03:52:28
O000205 , C0218, Sku006 ,Pending , 375.71 , USD ,01/09/2026 10:23:21
  O000421  , C0092 ,Sku006 , shipped ,975.16,  AUD ,2026-09-01 18:01:17
  O000060 ,C0120 ,  sku010  ,  shipped, 5.37 , aud,01/09/2026 00:52:23
 O000899 ,c0079  ,sku002  ,  delivered  ,147.26,AUD,01/09/2026 16:01:14
 O000663 ,C0192,sku008, DELIVERED ,7.16,aud ,01/09/2026 17:52:07
 O000589  ,  C0251 ,SKU006 , Delivered ,"$1,077.16",  aud  ,01/09/2026 16:51:50
 O000521  ,  C0163 ,Sku008 ,Delivered  ,$807.01,nzd ,01/09/2026 15:29:49
 O000397  ,  c0195 ,Sku019, shipped ,$142.00, AUD,2026-09-01 06:22:30
O000446,  C0066,  sku004,  Shipped ,$114.40,  AUD,2026-09-01 13:35:40
O000378 , C0297  , SKU004  , DELIVERED ,$255.92,  usd ,01/09/2026 15:01:58
O000514  , c0293 ,  SKU008, SHIPPED,1252.7,Nzd ,01/09/2026 08:06:55
O000740 ,  c0287  , Sku013,Delivered,$249.76,NZD  ,01/09/2026 01:24:21
o000357 ,c0088  , SKU002,delivered, 580.36 , USD,2026-09-01 19:35:10
  O000923  ,C0223,sku014  ,shipped, 772.21 ,aud ,01/09/2026 01:53:05
  O000522  , C0154, SKU014 ,delivered  ,$42.14,  AUD,01/09/2026 10:22:55
  O000274 , C0224,SKU008,  delivered  , 1065.91 ,AUD  ,2026-09-01 04:35:58
o000330 ,c0092, sku005 ,DELIVERED , 1221.54 ,  aud,01/09/2026 07:40:14
 o000390  , c0250 , SKU008, pending  ,"$1,480.43",Nzd,01/09/2026 21:20:23
  O000117 ,C0228  ,  Sku008,  Delivered  ,$612.70,USD,2026-09-01 15:34:53
 O000486  ,C0139, SKU019 ,  delivered  , 807.50 ,Nzd ,01/09/2026 05:19:41
 o000002  ,C0224  , SKU009, PENDING  ,204.06,  NZD,01/09/2026 12:04:18
  O000074,  C0070 , Sku003 , SHIPPED  , 964.44 ,  AUD ,01/09/2026 15:08:27
  o000078,C0058  , SKU020, SHIPPED ,1365.47,Aud  ,01/09/2026 05:30:09
O000480  ,  c0104  , SKU005, DELIVERED,202.42,  NZD ,2026-09-01 14:13:31
O000273  ,C0014  ,Sku005  ,  DELIVERED ,1261.63, NZD ,01/09/2026 18:53:41
 O000865,C0280  ,  sku005  ,  delivered  , 124.91 ,  AUD ,2026-09-01 19:38:50
  O000805  ,C0093 ,  SKU013  , delivered ,245.51, Aud,01/09/2026 06:17:23
  O000698,c0263 , Sku019 , Delivered ,$504.30,  USD,2026-09-01 08:29:22
 O000621 ,C0209 , sku001 ,shipped  ,282.31, NZD ,2026-09-01 09:03:07
O000122 ,  c0254  ,  SKU019 , delivered ,926.56, nzd ,01/09/2026 12:50:37
O000379 ,  c0231 ,  sku009, pending  ,$415.12,  Usd ,2026-09-01 01:18:05
O000049 , C0219, SKU010,pending ,$495.94,  USD,2026-09-01 19:44:31
O000873  , C0081,  SKU007  ,Pending, 1136.19 , Nzd ,01/09/2026 20:41:44
  O000439,  C0283  , SKU006  ,  PENDING ,$578.28,USD ,01/09/2026 18:50:29
o000936  , C0204  , sku007 ,  SHIPPED,"$1,153.02",Usd  ,01/09/2026 16:05:36
O000620 ,C0078, SKU017  ,PENDING  ,$904.11,Nzd,01/09/2026 02:28:52
O000664, c0055,SKU015  ,  shipped , 384.39 , USD,2026-09-01 21:11:38
 O000436  ,c0252,  sku020  , Shipped,519.68,  nzd,01/09/2026 23:10:53
  O000334  ,  C0068, SKU007  ,  Delivered  ,"$1,314.17",  USD ,2026-09-01 18:47:53
 o000484  , C0251 ,  SKU011,delivered ,776.95, Usd ,2026-09-01 22:59:14
o000987,c0194  ,  Sku017  , DELIVERED  ,$294.57,  AUD,2026-09-01 09:41:07
  O000479, C0184  ,  sku016 ,  delivered,$762.15,Nzd  ,2026-09-01 08:51:20
 O000022  ,  C0172  , SKU009 ,  Delivered ,542.38, NZD  ,01/09/2026 20:17:51
O000047,  C0198  ,SKU008, pending ,764.28,  Nzd,01/09/2026 03:37:35
o000253,c0076, Sku011 , Delivered  ,$587.73,  Aud  ,2026-09-01 17:25:09
  O000271 , C0224  ,  SKU010 ,  pending ,$931.70,Usd,2026-09-01 03:36:45
  O000212  ,C0300, SKU008  , pending ,$729.34,  nzd ,2026-09-01 03:40:13
O000119  ,C0208,SKU016 ,pending ,$420.50,usd ,2026-09-01 16:33:09
 O000072  ,C0177  ,sku003 , SHIPPED  ,$15.15,  Usd ,01/09/2026 18:35:02
  o000544, c0141  , SKU017 ,  Shipped,$609.56,  AUD ,2026-09-01 20:29:53
  o000773  ,c0154 ,SKU018, shipped  ,1455.86,AUD ,01/09/2026 04:52:35
 O000829, C0091, SKU005 , pending ,$448.92, aud,2026-09-01 16:52:55
O000034  , C0251 ,  sku007 ,  delivered  , 282.38 ,  Usd,01/09/2026 12:39:29
 O000883, C0005 ,SKU016  ,shipped,1230.36, Nzd,01/09/2026 03:03:43
O000674 ,C0142  , SKU003 , pending , 582.49 ,Usd ,2026-09-01 05:54:20
  o000174,c0290  ,  SKU020  ,  pending  , 265.77 ,Usd ,2026-09-01 21:24:51
O000802  ,  c0057 , SKU005 , DELIVERED  ,1156.33,  USD  ,01/09/2026 16:20:56
 O000473 ,C0152  , sku004 , DELIVERED ,281.01,  Aud  ,2026-09-01 02:35:50
O000736  ,  C0010, sku018 ,  PENDING  , 408.03 , Aud  ,01/09/2026 09:11:57
O000499  , C0239 , SKU015 ,Delivered  ,1323.93, nzd  ,2026-09-01 16:52:05
  O000203 ,C0228  , sku011,  shipped, 419.36 ,  AUD ,2026-09-01 23:25:58
O000779,C0173  ,  sku010,Shipped,1483.52, USD,01/09/2026 02:59:34
 O000102 , C0267,sku011 ,delivered,869.32, nzd ,01/09/2026 23:52:31
 O000397  ,  c0195 ,Sku019, shipped ,$142.00, AUD,2026-09-01 06:22:30
  O000362 , C0050 ,SKU013  , SHIPPED ,479.58,  aud,01/09/2026 04:51:41
 O000828 ,C0001  ,  SKU009,  shipped,1242.56, NZD,01/09/2026 01:54:56
O000303,C0121  , SKU018 ,  delivered,1233.06, Nzd  ,2026-09-01 15:59:17
  o000716,C0116,SKU020 ,delivered, 530.73 ,Aud,01/09/2026 21:23:58
O000901  , C0085 ,  SKU015, pending,"$1,258.45", NZD  ,2026-09-01 10:39:03
  O000854  ,C0292 , Sku019  ,  Pending , 267.85 ,  Nzd,01/09/2026 12:33:07
  O000472, C0209,  SKU004 , Shipped, 961.78 ,AUD,2026-09-01 16:31:01
  O000326, C0259  ,  SKU003 , delivered,981.03, NZD ,2026-09-01 22:02:07
O000517, C0050, SKU010 ,  Shipped,"$1,496.83",  Nzd  ,2026-09-01 19:58:36
 O000762  ,C0275 , SKU009 ,  shipped ,765.19,USD ,01/09/2026 09:48:59
  O000482,  C0165  ,  Sku013  ,  SHIPPED  ,291.33, aud,01/09/2026 13:36:19
O000671,C0034 ,SKU014, Shipped , 867.18 ,  NZD,2026-09-01 07:08:47
  O000698,c0263 , Sku019 , Delivered ,$504.30,  USD,2026-09-01 08:29:22
 O000627 ,  C0135 , sku006, shipped,1230.83, AUD ,01/09/2026 11:18:49
o000875,  C0109 , SKU010  ,Delivered,"$1,143.85",Nzd ,01/09/2026 14:29:44
 o000157 ,  c0202  , sku002,  DELIVERED , 1384.01 ,  Usd,2026-09-01 05:29:45
O000454,  c0192,  sku005 ,  delivered ,$849.30,NZD ,2026-09-01 17:14:25
  O000530  ,C0246 ,  sku008 , pending  , 1357.50 ,  nzd ,2026-09-01 00:37:27
 O000445  ,  c0139, Sku013 ,  Shipped,552.09,  nzd,01/09/2026 18:39:45
 O000456 ,  C0099, sku009 ,  DELIVERED,$217.20, USD  ,01/09/2026 02:08:56
  O000768 , C0280 ,SKU013  , DELIVERED  ,"$1,042.60",NZD ,2026-09-01 06:11:00
 O000154,  C0182  ,  SKU002,pending  , 403.43 ,USD ,2026-09-01 05:30:15
  O000524  ,  C0185,Sku013  ,PENDING  ,$163.02, USD,2026-09-01 05:46:55
O000917,  c0232 , SKU015,SHIPPED,900.88, AUD  ,01/09/2026 13:44:46
  O000956  ,  C0030  , Sku005 , Delivered,$332.27,nzd  ,01/09/2026 00:44:46
 O000307,  C0256 ,SKU016  , Shipped  ,"$1,140.58",NZD ,2026-09-01 08:36:53
O000278 ,C0275, SKU001 ,DELIVERED ,769.08, usd  ,2026-09-01 05:32:48
o000626, c0195 ,  sku016  , Pending ,$76.58,Aud ,01/09/2026 21:37:52
  o000280 ,  c0291  , sku012, SHIPPED ,"$1,347.15", NZD,01/09/2026 02:20:23
  o000121 ,C0091  ,  Sku018  , Pending  ,1290.96,  USD,2026-09-01 11:02:00
O000261  ,  C0020, sku010, delivered  , 229.85 ,Aud  ,2026-09-01 16:51:40
  O000405,  C0062,  SKU018,  SHIPPED  ,445.68,  usd  ,01/09/2026 12:39:23
o000900  ,C0067,SKU020 ,  shipped  , 1180.70 ,  Nzd  ,01/09/2026 18:55:57
o000919 ,C0109  ,Sku008 ,Shipped,96.81,  nzd  ,01/09/2026 11:04:11
o000324 ,  C0077  , SKU019  ,shipped  , 162.03 ,  Aud  ,01/09/2026 07:41:59
  o000391  ,  c0294,SKU007  , pending , 134.74 ,USD ,01/09/2026 08:55:42
o000843,  C0235  ,SKU001  , shipped  ,$636.06,USD ,01/09/2026 11:12:45
o000004,C0085, sku017,  SHIPPED , 670.99 , Aud ,2026-09-01 06:31:20
 o000087  ,C0225,sku007 , pending,56.44,  AUD  ,2026-09-01 00:55:24
 O000406,  C0289,  SKU017,Pending , 73.35 , USD ,01/09/2026 19:24:41
O000006, C0004  ,  SKU017,  delivered, 661.53 ,  Aud ,2026-09-01 08:22:25
  O000026  , c0277 ,SKU009 , delivered , 668.93 , USD,2026-09-01 19:38:05
o000793, C0032 ,SKU007,  Pending,$893.23,  Aud  ,2026-09-01 20:03:09
 O000136, C0115  , SKU007,DELIVERED , 1419.24 ,aud  ,01/09/2026 09:41:31
  O000127, C0076 , SKU008  , PENDING,1120.41,AUD,01/09/2026 10:55:57
 O000027  ,C0070  ,sku012 , Pending,705.39,  NZD  ,01/09/2026 00:18:10
 O000097  ,c0007  ,  Sku014  , pending , 201.67 ,  AUD ,2026-09-01 10:46:09
 O000433 , C0079  ,SKU011, PENDING  ,"$1,382.99",Nzd ,01/09/2026 12:44:50
 o000187 , C0044 , sku010 ,Delivered,779.67,Nzd ,2026-09-01 08:22:49
O000993,C0102  ,  SKU008,PENDING  ,1348.2,  Nzd,2026-09-01 23:51:51
 O000801 , C0169,  Sku008  , delivered ,826.28,  NZD ,2026-09-01 03:24:11
 O000422 ,  C0256 ,  SKU003,  pending ,392.98,AUD,2026-09-01 07:18:13
O000489,  C0083,SKU003 ,shipped  ,"$1,111.46", usd  ,01/09/2026 09:49:13
  O000543 ,C0040,SKU005  , DELIVERED ,1237.06,aud ,2026-09-01 10:31:16
  O000555  ,C0011  , SKU011,SHIPPED  ,740.09, AUD ,01/09/2026 14:23:58
  O000614 , c0228  ,SKU001,  delivered  , 1254.91 ,  USD ,01/09/2026 18:20:14
O000596,  C0294  ,  sku019,shipped ,$166.89,  nzd  ,01/09/2026 02:25:04
 O000145 ,C0238 ,sku008,pending  , 1030.30 , Usd  ,01/09/2026 05:38:45
o000323,  c0105 , sku011  , Delivered  , 558.92 ,USD ,2026-09-01 15:08:41
  O000476  , C0015  ,  SKU017  , DELIVERED ,106.44,NZD ,01/09/2026 06:35:54
  o000001  ,  c0066  ,  SKU008  , delivered,429.85, AUD,2026-09-01 02:32:29
 o000781 ,C0229  ,SKU011, PENDING  ,1415.34,NZD  ,01/09/2026 22:06:28
  o000226  ,  C0266,SKU010, SHIPPED, 802.55 ,  USD  ,01/09/2026 05:05:31
  O000343 , C0160  , SKU011 ,  Pending  ,$57.66,AUD ,01/09/2026 20:34:56
O000651  ,C0045, SKU011,  delivered,$642.82, AUD ,01/09/2026 01:35:17
 O000283  ,C0295 , SKU001  , delivered , 428.70 ,Nzd  ,2026-09-01 14:39:57
 o000068 ,C0074,Sku020 ,Delivered , 1369.55 ,  nzd  ,2026-09-01 14:16:30
 o000179 ,  C0099  ,Sku004,shipped, 21.40 ,  aud ,2026-09-01 02:27:33
  O000907 ,C0076,sku019 , delivered  ,$218.54,  Usd  ,2026-09-01 20:08:39
O000389  , C0151,SKU012,  Delivered  , 484.80 ,Aud  ,01/09/2026 13:55:22
O000560,C0170,sku019 , delivered  , 443.73 ,  AUD ,01/09/2026 18:13:13
  O000780 ,C0268,  sku003,shipped , 141.42 , NZD ,01/09/2026 21:59:44
O000392, C0236 ,Sku012  ,shipped  , 300.88 ,Nzd  ,01/09/2026 09:25:51
O000217 ,  C0196,sku018 , delivered,"$1,213.25", NZD ,01/09/2026 08:08:21
 O000230  , C0025,  SKU006,  Shipped  ,1419.93,nzd  ,2026-09-01 14:11:00
O000507 ,c0017,SKU005  ,SHIPPED , 1475.60 ,Nzd ,01/09/2026 13:21:12
 O000108  ,C0210 , sku009  ,Pending,$264.81,NZD ,2026-09-01 16:49:30
  O000221  , C0084  ,  SKU019,  Delivered,$664.50,AUD ,01/09/2026 17:33:54
O000160 , C0274 ,SKU020  ,Delivered, 527.45 , AUD,2026-09-01 10:21:34
 O000396, C0118,Sku007 , PENDING,$456.49, Aud ,01/09/2026 15:26:51
 O000037,  C0213,  SKU012,Pending, 90.28 ,  USD  ,01/09/2026 22:27:42
  O000451 ,C0239, sku015  , Shipped,1385.4,  Nzd,01/09/2026 14:40:53
 O000284  ,C0253,SKU020,  shipped  , 591.81 ,Aud,01/09/2026 16:33:02
O000827,c0283 ,  SKU014, Shipped, 884.71 ,Aud,2026-09-01 09:10:23
  O000950, C0020  , SKU018,Delivered,680.2,NZD ,2026-09-01 04:13:01
O000681,C0095 ,sku013, delivered,216.47,Usd ,01/09/2026 13:30:55
  o000825 ,C0267 ,SKU011  , pending , 756.67 ,  USD  ,2026-09-01 13:04:51
o000859 , C0052 ,sku017  ,shipped, 859.09 , NZD  ,2026-09-01 17:29:12
  O000644,  C0274  , SKU019  ,  Pending, 933.88 ,usd ,01/09/2026 05:48:00
  o000077  , C0156 ,SKU019  , shipped, 94.94 , nzd ,2026-09-01 17:13:38
O000310 , c0265  ,sku010,  delivered  , 179.54 ,  AUD  ,2026-09-01 08:23:41
  O000411  ,C0254  ,  SKU008  ,shipped, 652.35 ,  usd  ,2026-09-01 09:40:32
 o000511,  c0017  ,  Sku009 ,PENDING, 282.28 , nzd,01/09/2026 18:07:03
  o000245 ,C0005,  SKU017,  delivered,757.22,nzd ,01/09/2026 19:07:02
 O000876 ,C0159,sku018 ,pending,48.63,nzd  ,01/09/2026 00:22:54
 O000368,  C0052 , SKU013, shipped  , 1470.46 ,  USD,01/09/2026 02:52:03
  O000026  , c0277 ,SKU009 , delivered , 668.93 , USD,2026-09-01 19:38:05
 O000374,  C0273,  SKU011  ,  pending  , 985.32 ,Nzd ,01/09/2026 03:34:47
O000908  ,C0098 , sku011  , shipped  ,1036.7, NZD,01/09/2026 00:28:59
  O000308 ,C0231  , SKU013  ,  shipped,"$1,483.34",AUD,2026-09-01 20:53:26
  O000657 ,  C0199  ,SKU004  ,  Shipped  ,1479.46,usd ,2026-09-01 00:41:43
 O000070  , C0279, sku008,  pending  ,$994.93, Aud ,01/09/2026 02:50:09
 o000429,C0003  ,  SKU008  ,  Delivered  ,1221.02,usd  ,2026-09-01 12:02:32
o000697  ,  C0015  ,sku015,  pending , 1044.09 , nzd,01/09/2026 19:18:42
  O000922  ,  C0298 ,SKU007, pending, 538.32 , aud,01/09/2026 04:10:02
 o000213, C0176  ,  Sku011,  shipped , 1411.66 , AUD ,01/09/2026 14:30:28
  O000887  ,  C0294  ,  sku015,Delivered  ,$474.65, nzd,2026-09-01 17:41:01
 o000955, C0025 , SKU013 , SHIPPED  ,632.31, NZD  ,2026-09-01 08:45:34
 O000341  , C0296,  Sku016 , delivered,438.98, NZD,2026-09-01 03:23:17
  O000393,  C0168,  Sku018  ,  shipped , 426.12 , nzd ,2026-09-01 12:09:05
  O000126 ,  C0264  , Sku015  ,  Pending  , 1145.87 ,  USD,2026-09-01 06:34:31
o000745 , C0188  ,  sku007  , DELIVERED , 1159.25 ,NZD ,01/09/2026 10:50:02
O000114  ,c0023,  SKU003 , pending, 1002.38 ,  NZD  ,2026-09-01 03:30:48
 o000146 ,  C0040,  SKU002  ,DELIVERED ,$164.13,USD ,01/09/2026 15:28:14
O000864,c0188  ,SKU008  , delivered, 1000.61 ,usd,2026-09-01 14:30:15
 O000912 ,  C0164  ,  SKU016 ,  shipped ,"$1,138.30",  AUD,2026-09-01 18:25:26
o000322  ,  c0226  ,  SKU019,delivered  , 65.81 ,Nzd  ,2026-09-01 08:17:58
  O000549  ,  C0257  ,sku017 , pending, 1246.13 ,AUD,01/09/2026 10:01:41
  O000605,C0055,  Sku005, Shipped ,$694.23, NZD,2026-09-01 00:05:58
  O000519  ,  C0222,  Sku004 ,  delivered ,"$1,164.47",USD,2026-09-01 14:39:11
o000485 ,C0097  ,  sku020,shipped  , 1203.96 , Aud,2026-09-01 10:44:28
 O000156  ,c0126 ,SKU005  ,pending ,634.32, usd,2026-09-01 08:18:28
o000567,C0252 ,SKU016,  delivered,1384.87, NZD ,2026-09-01 05:51:38
o000083 , C0142, sku014, delivered,"$1,355.38",Usd  ,01/09/2026 11:46:29
O000225  ,c0003,  SKU018 , DELIVERED  ,"$1,201.37",NZD ,2026-09-01 04:28:47
O000848, C0215 ,SKU018  ,SHIPPED, 636.20 , AUD,2026-09-01 21:33:58
O000941,c0103,Sku009  , delivered  , 1343.29 ,USD  ,01/09/2026 11:58:59
O000249  ,C0207, SKU004,pending,791.59,  usd,2026-09-01 00:25:45
 O000809  ,C0015,SKU008  ,Shipped,$391.73, USD ,01/09/2026 06:35:14
  O000202,C0007 , Sku008,Shipped  ,$925.67,AUD  ,01/09/2026 04:31:00
 O000523, c0142, sku010  ,SHIPPED, 1133.00 ,USD ,01/09/2026 02:54:01
O000084,  C0074  , sku018,  DELIVERED  ,329.92,NZD  ,2026-09-01 23:25:23
O000193, C0211 ,Sku013  ,  pending,1484.42, Aud,01/09/2026 04:42:06
  O000259,c0186  ,  SKU020,shipped  , 44.99 ,  NZD ,2026-09-01 10:16:29
 O000286 ,C0300, sku014  ,  shipped, 671.83 ,  USD,2026-09-01 04:27:19
 o000789,c0056 ,  Sku017 ,PENDING,$752.40, NZD  ,01/09/2026 17:35:56
 O000658  ,c0138, SKU003  , shipped, 268.16 ,usd  ,2026-09-01 00:01:25
  O000333  ,C0020,Sku014  , shipped,"$1,398.75",Aud  ,01/09/2026 18:58:47
  O000858 ,  C0220,SKU020 ,pending  ,$934.71, AUD  ,01/09/2026 09:30:12
  O000942,c0041, sku011  ,  SHIPPED  ,$151.03, NZD,01/09/2026 03:08:45
  O000677  ,C0264  ,  SKU017 ,  pending  , 1329.77 , Usd,01/09/2026 01:25:49
o000468  ,c0296,Sku002  ,  Shipped  , 97.33 ,Usd  ,01/09/2026 10:13:28
 O000381, C0257,sku011,  shipped  , 563.42 ,  USD,2026-09-01 17:40:02
  o000603  , C0044 ,sku014  ,pending  ,"$1,293.36",nzd,01/09/2026 00:48:53
  o000373,  c0206  ,Sku018 , Delivered , 529.98 ,NZD ,01/09/2026 07:55:41
 O000920,  c0172,SKU012  ,delivered  ,1137.63, usd,2026-09-01 23:16:42
o000799 ,  C0199  ,  SKU003  , SHIPPED  ,$722.07,  aud,2026-09-01 00:21:04
O000720  ,c0179, sku018,  SHIPPED ,$215.21,  aud  ,2026-09-01 22:00:44
 O000860 ,C0208 ,  SKU004  ,shipped  ,$80.59,  aud  ,01/09/2026 17:50:50
  O000247 , C0091, sku009,Pending , 807.47 ,  AUD  ,2026-09-01 21:14:09
 O000106  ,  C0143 ,Sku007  , delivered , 128.13 , AUD ,2026-09-01 16:13:07
O000238  ,  C0220  ,SKU020 ,  shipped,15.02,Usd ,01/09/2026 17:28:59
 O000763  ,  c0139,SKU002 , Delivered, 459.69 ,aud,2026-09-01 07:34:57
 O000569 ,C0280 , sku010,Shipped  , 399.10 ,nzd ,2026-09-01 01:47:26
o000046  ,c0073 ,SKU001 ,  pending  ,875.76,nzd,2026-09-01 19:10:48
O000369  , c0243,Sku007, DELIVERED , 414.36 ,  Nzd  ,01/09/2026 06:45:41
  o000298 ,  C0182 ,  sku008, PENDING,$956.66,  Usd,01/09/2026 15:23:06
 o000679 , C0015  ,  sku012  , DELIVERED, 402.81 , Usd  ,01/09/2026 16:59:58
  o000243 , c0104  , SKU018,  Delivered  ,233.05,USD  ,2026-09-01 04:39:15
 O000372  , C0181  ,SKU019 ,SHIPPED  , 624.84 ,nzd,01/09/2026 00:51:08
 O000144 ,  c0159  ,Sku020 , DELIVERED  , 540.49 ,Aud,01/09/2026 03:29:57
o000056 , C0229  ,  SKU010 ,  SHIPPED  ,$273.50, Usd ,2026-09-01 04:47:25
 o000151  ,C0162,  sku018, delivered,403.97,  AUD  ,01/09/2026 23:36:14
o000292,  C0234 ,  Sku005, DELIVERED,"$1,000.05",AUD  ,01/09/2026 15:34:48
 O000089  , C0033, SKU004, SHIPPED,$747.22, AUD,2026-09-01 22:24:51
O000641 , c0044  ,  sku019,shipped  ,1133.41, USD ,01/09/2026 17:34:13
o000504,C0169,Sku017, pending  , 749.81 , Nzd  ,2026-09-01 14:44:06
O000989 ,  c0036  ,  SKU013 ,  delivered ,"$1,243.72",USD ,01/09/2026 05:30:43
 O000979  ,c0007,SKU004 , pending  ,775.93, NZD  ,01/09/2026 11:34:09
 O000748 , C0263, Sku002  ,  DELIVERED ,769.29, AUD,01/09/2026 03:54:34
  O000559  ,  C0009 ,Sku015  ,  DELIVERED , 875.60 ,  Nzd  ,01/09/2026 06:01:45
O000533 ,  C0288  ,SKU001  ,  Pending,$117.17,  USD,2026-09-01 20:34:36
o000915, c0083  , Sku006  ,  shipped, 771.89 , Aud ,01/09/2026 03:25:26
 O000752, C0232,  Sku003,  SHIPPED,24.54,NZD  ,01/09/2026 11:56:53
 O000215  ,C0198 , SKU010  ,PENDING,$295.03,  USD  ,2026-09-01 05:12:44
  O000611 , C0255 ,sku013 ,delivered, 795.19 , Usd,2026-09-01 17:56:35
  O000689, C0026,SKU018 , SHIPPED, 71.21 ,  nzd  ,01/09/2026 06:49:27
 o000228 ,  C0099, SKU012,  pending  ,987.01,Usd ,2026-09-01 18:37:13
O000995,  C0046,  sku008 , delivered, 592.68 ,  nzd,2026-09-01 19:26:04
  o000835 ,  C0137 ,SKU003 ,pending ,$21.10,USD  ,01/09/2026 00:07:01
  O000125  , C0294,sku013  , delivered  , 937.98 ,aud ,2026-09-01 03:20:53
  o000142  , C0055, Sku011  ,PENDING,46.23, aud,01/09/2026 16:45:23
 o000542 ,  C0051  , sku015 ,  shipped, 972.38 , Usd ,2026-09-01 02:05:03
  O000331  ,C0143 , SKU005,  Delivered ,$312.64, AUD ,2026-09-01 18:31:16
O000032  ,  C0121  , SKU014, SHIPPED,25.56,  nzd,2026-09-01 10:03:08
  o000726  ,  C0058,SKU003  ,pending,1294.46, Nzd ,2026-09-01 16:15:25
  O000312 , C0289  ,SKU020,  DELIVERED ,"$1,253.00", Usd ,01/09/2026 01:17:14
O000598, C0236,SKU014, shipped,"$1,129.73",  nzd  ,2026-09-01 05:05:02
